claim_id,policy_id,claim_date,accident_type,weather_condition,injury_involved,claim_amount,claim_report_delay_days,police_report_filed,number_of_previous_claims,fraud_label
408,622,2024-10-31,side_collision,storm,False,2612.44,3,False,1,0
409,623,2026-02-03,weather_related,clear,False,6656.7,1,True,0,0
410,627,2023-05-03,side_collision,storm,True,4552.33,10,True,0,0
411,629,2023-11-12,weather_related,clear,False,673.79,5,True,0,0
412,630,2023-06-04,rear_end,clear,False,805.14,8,False,0,0
413,630,2022-11-11,rear_end,clear,False,2679.29,8,True,1,0
414,634,2024-12-16,rear_end,clear,False,1529.97,8,True,0,0
415,639,2024-01-03,weather_related,clear,False,777.76,5,False,0,0
416,641,2022-12-21,rear_end,storm,False,7164.56,8,True,0,0
417,642,2023-01-02,weather_related,rain,False,3203.79,7,True,0,0
418,642,2023-03-30,rear_end,snow,False,6807.43,2,True,1,0
419,642,2022-08-03,single_vehicle,rain,False,3525.39,12,False,2,0
420,644,2026-01-28,theft,clear,False,6381.97,5,False,0,0
421,644,2026-01-18,side_collision,storm,True,16660.55,19,True,1,0
422,644,2025-09-10,single_vehicle,clear,False,3676.99,2,True,2,0
423,647,2025-05-17,side_collision,rain,False,601.85,17,False,0,0
424,647,2025-05-18,side_collision,clear,True,6980.61,14,True,1,0
425,649,2024-08-23,theft,snow,False,2806.13,4,True,0,0
426,649,2025-03-30,rear_end,clear,False,3714.32,10,True,1,0
427,650,2025-09-26,single_vehicle,snow,False,7312.36,6,True,0,0
428,650,2024-12-28,side_collision,rain,False,2437.08,3,False,1,0
429,651,2024-12-21,weather_related,snow,False,3051.35,10,True,0,0
430,654,2021-12-15,theft,snow,True,14430.96,22,True,0,0
431,655,2021-11-05,rear_end,snow,False,2364.14,3,False,0,0
432,655,2024-03-14,weather_related,clear,False,3216.65,13,False,1,0
433,656,2026-01-22,weather_related,clear,False,3246.16,4,False,0,0
434,658,2024-09-27,side_collision,clear,True,8414.62,2,True,0,0
435,659,2023-09-07,rear_end,clear,False,8126.33,6,True,0,0
436,659,2024-05-05,weather_related,clear,True,5627.8,6,True,1,0
437,660,2025-11-30,theft,rain,False,2917.28,1,True,0,0
438,661,2023-10-13,side_collision,rain,False,3464.77,10,False,0,0
439,662,2025-12-11,theft,clear,False,74.84,4,False,0,0
440,663,2024-07-12,side_collision,clear,False,2821.7,5,True,0,0
441,663,2025-01-06,side_collision,rain,False,2649.37,6,True,1,0
442,671,2022-08-04,single_vehicle,rain,False,4454.59,12,True,0,0
443,677,2024-03-08,side_collision,snow,False,739.89,8,True,0,0
444,677,2023-08-22,side_collision,storm,False,344.91,3,False,1,1
445,680,2023-01-04,rear_end,rain,False,1773.77,2,True,0,0
446,684,2024-01-25,rear_end,storm,True,4676.34,4,True,0,0
447,684,2024-03-04,weather_related,rain,False,5551.12,45,True,1,0
448,684,2024-06-14,weather_related,clear,False,4048.36,20,False,2,0
449,686,2024-05-21,theft,clear,False,2001.25,14,True,0,0
450,686,2024-11-02,rear_end,snow,False,1738.43,4,False,1,0
451,689,2021-11-22,theft,rain,True,1324.39,14,True,0,0
452,690,2024-09-10,single_vehicle,clear,True,14361.96,22,False,0,0
453,695,2025-10-11,side_collision,clear,False,2633.19,2,True,0,0
454,697,2025-05-19,weather_related,rain,True,11023.84,37,True,0,0
455,698,2026-02-13,single_vehicle,rain,False,2817.31,7,True,0,0
456,699,2021-09-01,weather_related,clear,False,669.48,10,True,0,0
457,700,2025-05-05,single_vehicle,clear,False,5522.55,13,False,0,0
458,700,2025-05-24,side_collision,clear,False,5614.15,27,True,1,0
459,702,2022-06-23,single_vehicle,clear,False,5023.84,5,False,0,0
460,704,2025-07-26,weather_related,rain,False,1698.93,2,False,0,0
461,706,2023-06-09,single_vehicle,clear,False,12418.18,1,True,0,0
462,707,2024-01-22,rear_end,snow,False,4084.62,13,True,0,0
463,708,2024-06-13,theft,rain,False,2875.0,16,False,0,0
464,708,2024-06-23,side_collision,rain,False,1515.41,11,True,1,1
465,710,2025-04-05,rear_end,rain,False,5885.72,3,True,0,0
466,711,2025-03-31,weather_related,storm,False,1733.43,1,True,0,0
467,713,2023-03-19,single_vehicle,rain,False,587.72,6,True,0,0
468,715,2022-01-08,rear_end,clear,False,1336.63,12,True,0,0
469,716,2024-08-03,side_collision,rain,False,415.87,3,False,0,0
470,718,2023-11-13,rear_end,clear,False,4028.96,15,True,0,0
471,719,2022-03-05,side_collision,clear,True,14404.0,16,True,0,0
472,719,2021-11-25,single_vehicle,clear,False,851.7,28,True,1,0
473,726,2023-08-17,rear_end,clear,False,1969.7,8,False,0,0
474,729,2023-05-17,rear_end,clear,False,3399.6,28,True,0,0
475,730,2023-12-06,single_vehicle,clear,True,2074.05,17,True,0,0
476,732,2023-10-30,side_collision,rain,False,6028.2,7,True,0,0
477,734,2023-09-12,weather_related,rain,False,2301.41,4,True,0,0
478,734,2024-05-30,side_collision,snow,False,246.31,8,False,1,0
479,736,2023-08-16,single_vehicle,rain,False,5605.65,5,True,0,0
480,739,2023-01-06,rear_end,rain,False,990.21,2,True,0,0
481,739,2023-01-13,rear_end,storm,False,4556.73,7,True,1,0
482,741,2024-01-08,single_vehicle,clear,False,3525.64,5,False,0,0
483,741,2024-04-02,weather_related,rain,False,2162.56,45,False,1,0
484,744,2026-02-03,rear_end,rain,False,984.48,21,False,0,0
485,747,2024-07-24,weather_related,rain,False,2105.46,5,True,0,0
486,748,2025-06-22,weather_related,storm,False,4450.96,5,False,0,0
487,749,2025-11-12,rear_end,rain,False,4116.9,5,True,0,1
488,750,2023-10-09,single_vehicle,rain,False,3169.59,77,True,0,0
489,750,2024-09-29,single_vehicle,snow,False,4896.88,11,True,1,0
490,752,2024-10-30,rear_end,clear,True,1396.98,43,True,0,0
491,752,2024-04-29,weather_related,clear,False,7553.16,7,True,1,0
492,753,2025-12-27,rear_end,clear,False,1829.47,7,True,0,0
493,754,2026-02-14,weather_related,storm,False,1568.33,4,True,0,0
494,756,2024-06-24,weather_related,rain,False,1360.24,4,False,0,0
495,760,2023-04-16,weather_related,rain,False,5017.3,4,True,0,0
496,761,2025-01-01,side_collision,clear,False,8708.22,17,False,0,0
497,762,2025-09-07,weather_related,rain,False,3784.76,19,True,0,0
498,763,2026-01-31,single_vehicle,clear,True,1947.37,19,True,0,0
499,763,2026-02-11,weather_related,clear,False,783.67,6,True,1,0
500,764,2026-02-05,side_collision,clear,False,2487.15,4,True,0,0
501,765,2026-01-04,weather_related,rain,True,8159.05,4,True,0,0
502,766,2025-06-11,single_vehicle,rain,False,700.59,6,False,0,0
503,771,2022-03-05,rear_end,storm,False,4998.51,3,False,0,0
504,771,2021-10-08,single_vehicle,rain,True,5572.34,38,True,1,0
505,771,2022-03-14,single_vehicle,rain,False,6109.39,29,False,2,0
506,771,2021-06-30,single_vehicle,clear,False,4722.18,4,False,3,0
507,773,2024-12-07,side_collision,storm,False,4052.48,15,True,0,0
508,774,2023-09-14,side_collision,clear,False,2967.53,7,True,0,0
509,774,2023-12-14,single_vehicle,clear,False,697.81,5,True,1,0
510,774,2023-09-19,side_collision,storm,True,15368.29,5,True,2,0
511,775,2022-08-21,rear_end,rain,False,2676.27,7,True,0,0
512,776,2025-12-19,rear_end,clear,False,856.24,11,False,0,0
513,780,2022-10-07,weather_related,rain,False,4834.48,6,False,0,0
514,782,2023-07-21,side_collision,clear,False,2203.92,8,False,0,0
515,786,2021-05-28,side_collision,clear,False,3173.05,35,True,0,0
516,788,2025-04-19,side_collision,clear,False,3451.6,3,True,0,0
517,788,2024-09-14,rear_end,clear,False,3086.3,50,True,1,0
518,788,2024-07-06,single_vehicle,clear,False,844.62,11,True,2,0
519,789,2021-08-03,weather_related,clear,False,4946.61,4,True,0,0
520,791,2022-11-28,side_collision,clear,False,1141.81,4,False,0,0
521,794,2025-07-01,weather_related,rain,False,10348.14,3,True,0,1
522,795,2023-01-28,side_collision,clear,False,771.52,10,False,0,0
523,796,2026-02-05,rear_end,rain,False,1763.68,20,False,0,1
524,797,2026-02-11,single_vehicle,snow,True,3854.76,3,True,0,0
525,800,2024-02-06,rear_end,rain,False,2955.76,50,False,0,0
526,802,2024-01-03,rear_end,clear,False,3185.85,4,True,0,0
527,803,2026-01-08,side_collision,rain,False,5416.52,11,True,0,0
528,807,2025-03-31,side_collision,rain,False,2311.56,8,True,0,0
529,807,2025-04-11,single_vehicle,rain,True,6317.3,23,True,1,0
530,808,2025-08-16,weather_related,storm,True,1553.26,7,False,0,0
531,809,2023-07-02,single_vehicle,clear,False,1531.14,30,True,0,0
532,810,2023-10-29,single_vehicle,snow,False,2876.74,12,True,0,0
533,812,2023-12-06,side_collision,rain,False,3375.08,23,True,0,0
534,813,2022-07-05,theft,snow,False,892.41,4,True,0,0
535,814,2023-11-29,side_collision,snow,False,4475.15,4,False,0,0
536,816,2022-07-29,rear_end,rain,False,1076.02,2,True,0,0
537,819,2023-04-08,side_collision,clear,False,3494.36,30,True,0,0
538,822,2025-08-25,single_vehicle,rain,False,2662.9,8,False,0,0
539,822,2024-04-17,single_vehicle,clear,False,9557.7,25,True,1,0
540,824,2024-02-12,weather_related,clear,False,4210.14,39,True,0,0
541,824,2023-11-27,single_vehicle,rain,False,3152.2,7,False,1,1
542,828,2025-12-27,single_vehicle,rain,True,3064.23,6,True,0,0
543,831,2023-11-30,single_vehicle,clear,False,2364.04,13,True,0,0
544,832,2022-08-15,single_vehicle,rain,False,7177.35,15,True,0,1
545,833,2025-08-09,weather_related,rain,False,2743.36,3,True,0,0
546,833,2025-05-11,theft,snow,False,4885.27,16,True,1,0
547,835,2022-09-08,rear_end,clear,False,1803.91,2,True,0,0
548,836,2022-01-21,single_vehicle,clear,False,1044.76,7,True,0,0
549,836,2022-09-22,rear_end,clear,False,3961.6,9,False,1,0
550,840,2023-11-01,single_vehicle,rain,False,2438.06,11,False,0,0
551,842,2025-04-18,single_vehicle,clear,True,938.76,3,False,0,0
552,843,2025-12-23,single_vehicle,rain,False,5463.73,2,True,0,0
553,846,2023-06-16,theft,clear,False,4092.91,2,True,0,0
554,848,2025-10-15,single_vehicle,rain,False,703.76,7,True,0,0
555,849,2022-10-28,rear_end,rain,False,2231.74,2,False,0,0
556,852,2026-01-21,weather_related,rain,False,4067.82,5,True,0,0
557,859,2024-09-19,weather_related,clear,False,1187.77,31,True,0,0
558,860,2024-03-28,theft,storm,True,17221.68,13,True,0,0
559,860,2024-02-11,weather_related,rain,False,437.68,7,False,1,0
560,860,2022-11-03,rear_end,clear,True,9854.55,3,True,2,0
561,860,2025-04-01,single_vehicle,clear,False,1412.78,4,True,3,0
562,862,2025-03-28,single_vehicle,clear,True,1674.24,48,True,0,0
563,863,2025-12-09,theft,rain,False,1280.91,15,True,0,0
564,867,2022-01-22,theft,storm,False,3867.07,4,True,0,0
565,868,2023-07-27,weather_related,rain,False,1982.92,25,False,0,0
566,868,2023-12-08,weather_related,rain,False,3647.61,54,True,1,0
567,871,2025-03-27,side_collision,clear,False,543.17,6,True,0,0
568,873,2021-10-31,side_collision,clear,False,1875.21,4,False,0,0
569,876,2025-03-08,side_collision,clear,False,7243.0,2,True,0,0
570,879,2021-11-06,weather_related,snow,False,3851.22,5,True,0,0
571,879,2021-09-25,rear_end,clear,False,3357.67,10,True,1,0
572,881,2023-01-17,weather_related,clear,False,2604.75,2,True,0,0
573,881,2023-03-21,rear_end,rain,False,1820.06,2,False,1,0
574,883,2025-10-08,single_vehicle,storm,False,1481.31,2,True,0,0
575,883,2025-07-26,weather_related,clear,False,6408.22,3,False,1,0
576,885,2022-07-02,rear_end,rain,False,4553.2,17,True,0,0
577,886,2023-03-05,rear_end,clear,False,1592.48,12,False,0,0
578,886,2023-04-14,single_vehicle,clear,True,2809.4,4,False,1,0
579,887,2022-08-19,side_collision,clear,False,547.61,9,True,0,0
580,888,2024-08-29,weather_related,storm,False,770.84,5,True,0,0
581,890,2022-04-29,rear_end,rain,False,3632.62,3,False,0,0
582,892,2024-10-03,single_vehicle,clear,False,3128.23,2,True,0,0
583,896,2022-11-19,weather_related,rain,False,5484.06,28,False,0,0
584,898,2025-08-23,rear_end,clear,False,3439.83,4,True,0,0
585,898,2025-08-27,rear_end,clear,True,10225.11,12,True,1,0
586,903,2023-12-18,rear_end,rain,False,6052.79,31,True,0,0
587,905,2022-04-20,rear_end,rain,False,2241.36,5,True,0,0
588,905,2022-03-30,weather_related,rain,False,8930.22,8,True,1,1
589,906,2025-03-03,single_vehicle,clear,False,6964.31,6,False,0,0
590,907,2023-10-07,side_collision,rain,False,5590.18,6,True,0,0
591,907,2022-12-13,weather_related,clear,False,2072.49,7,True,1,0
592,907,2023-05-09,theft,rain,False,1173.35,155,False,2,0
593,911,2025-12-17,rear_end,clear,True,4355.88,0,True,0,0
594,911,2026-01-02,rear_end,snow,False,1241.76,2,True,1,0
595,913,2026-02-10,theft,snow,False,3473.13,7,True,0,0
596,917,2023-08-28,weather_related,clear,True,2288.73,6,True,0,0
597,920,2023-05-24,single_vehicle,clear,False,4221.1,18,True,0,0
598,920,2023-02-19,rear_end,snow,False,4979.5,1,True,1,0
599,921,2026-01-23,side_collision,storm,True,4307.17,8,True,0,0
600,923,2023-08-19,weather_related,rain,False,8309.59,4,False,0,0
601,923,2022-06-30,weather_related,storm,False,3935.56,8,True,1,0
602,925,2024-01-10,single_vehicle,storm,False,1326.36,12,True,0,0
603,925,2023-07-12,side_collision,rain,False,1037.49,24,True,1,0
604,927,2023-06-06,weather_related,snow,False,3612.4,4,False,0,0
605,927,2023-10-18,weather_related,rain,False,1470.2,3,True,1,0
606,927,2023-03-12,rear_end,clear,False,4049.35,4,False,2,0
607,930,2023-07-11,weather_related,rain,False,3681.28,6,True,0,0
608,931,2025-07-14,weather_related,snow,False,1399.62,2,False,0,0
609,933,2026-02-17,single_vehicle,clear,False,2135.98,2,True,0,0
610,941,2021-12-09,side_collision,storm,False,2072.92,29,False,0,0
611,943,2025-06-28,single_vehicle,clear,True,5343.17,4,False,0,0
612,946,2024-10-09,rear_end,rain,True,12629.83,36,True,0,0
613,947,2022-11-20,rear_end,clear,False,4806.04,3,True,0,0
614,948,2023-06-18,side_collision,storm,False,5942.79,7,True,0,0
615,951,2025-03-18,weather_related,clear,False,3099.34,2,True,0,0
616,951,2025-05-28,side_collision,rain,False,231.32,21,False,1,0
617,954,2023-05-09,side_collision,clear,False,2517.78,13,False,0,0
618,954,2023-06-25,rear_end,storm,False,1872.33,8,False,1,0
619,959,2022-03-15,weather_related,clear,False,2852.68,2,True,0,0
620,959,2021-05-13,weather_related,storm,False,6910.4,12,True,1,0
621,959,2021-12-06,side_collision,clear,False,7317.26,4,True,2,0
622,959,2021-11-14,side_collision,rain,True,17454.93,36,False,3,0
623,967,2025-01-11,theft,rain,False,4112.95,25,True,0,0
624,968,2024-03-18,weather_related,rain,False,9385.25,11,True,0,0
625,969,2024-09-09,theft,clear,False,3211.21,2,False,0,0
626,970,2024-09-25,weather_related,clear,False,2647.63,9,True,0,0
627,971,2024-09-04,weather_related,rain,False,3528.86,1,True,0,0
628,973,2022-03-11,rear_end,rain,False,1840.84,6,False,0,0
629,974,2023-09-10,weather_related,clear,False,1491.73,18,True,0,0
630,981,2024-08-11,theft,snow,False,6295.12,80,False,0,0
631,981,2024-05-30,theft,clear,False,1694.64,5,True,1,0
632,981,2024-10-18,weather_related,clear,False,2985.47,9,False,2,0
633,982,2021-08-14,theft,clear,False,1935.05,4,False,0,0
634,984,2024-06-03,side_collision,rain,False,3043.82,60,False,0,0
635,986,2026-01-07,side_collision,clear,False,5803.77,18,True,0,0
636,989,2025-09-19,weather_related,clear,False,5178.65,22,False,0,0
637,990,2025-12-18,weather_related,clear,True,17181.45,16,False,0,1
638,991,2022-01-22,theft,rain,False,1356.46,13,False,0,0
639,992,2025-06-27,theft,clear,True,5746.82,9,True,0,0
640,992,2025-05-20,weather_related,clear,False,816.28,15,False,1,0
641,992,2025-02-24,weather_related,clear,False,298.15,10,True,2,0
642,993,2024-11-16,weather_related,rain,True,12594.52,3,True,0,0
643,1005,2021-12-12,weather_related,rain,False,4957.61,5,False,0,0
644,1007,2023-12-04,single_vehicle,rain,True,1079.2,4,True,0,0
645,1007,2024-08-12,theft,rain,True,7011.74,3,True,1,0
646,1012,2023-04-24,weather_related,storm,False,81.34,4,False,0,0
647,1013,2025-06-29,side_collision,rain,True,6785.81,13,True,0,0
648,1017,2024-08-31,single_vehicle,clear,False,2276.54,14,False,0,0
649,1020,2022-09-23,side_collision,clear,False,3376.74,7,True,0,0
650,1022,2026-02-16,single_vehicle,clear,False,5896.83,12,True,0,0
651,1022,2025-12-18,weather_related,clear,False,1899.48,23,False,1,0
652,1024,2023-03-15,side_collision,storm,True,8370.38,16,False,0,0
653,1026,2023-10-06,rear_end,rain,False,2950.15,14,False,0,0
654,1026,2023-11-29,theft,clear,False,4884.2,6,True,1,0
655,1027,2024-08-26,rear_end,clear,False,4803.57,13,True,0,0
656,1028,2022-07-18,rear_end,snow,False,1864.85,1,True,0,0
657,1029,2022-04-21,rear_end,clear,False,3112.02,8,True,0,0
658,1030,2026-02-26,side_collision,clear,False,2973.78,11,True,0,0
659,1031,2023-01-12,side_collision,clear,False,5217.1,9,True,0,0
660,1032,2023-05-28,single_vehicle,snow,True,13094.15,21,True,0,0
661,1032,2023-11-17,rear_end,rain,False,5123.75,5,True,1,0
662,1033,2024-12-06,side_collision,rain,False,1351.34,16,False,0,0
663,1034,2025-08-08,weather_related,rain,False,2704.43,1,True,0,0
664,1040,2022-05-31,side_collision,rain,False,6331.45,7,True,0,0
665,1040,2021-06-11,side_collision,clear,False,1295.64,4,True,1,0
666,1042,2024-03-03,weather_related,rain,False,9816.14,8,True,0,0
667,1043,2024-10-22,rear_end,clear,False,9041.27,1,True,0,0
668,1046,2025-05-01,single_vehicle,rain,False,5938.66,2,True,0,0
669,1051,2025-09-15,theft,rain,False,3108.67,8,True,0,0
670,1053,2024-04-04,rear_end,clear,False,1143.25,4,True,0,0
671,1053,2024-05-05,rear_end,clear,False,770.75,21,False,1,0
672,1053,2024-02-18,single_vehicle,clear,False,435.48,10,True,2,0
673,1055,2025-10-20,rear_end,rain,False,3395.17,3,True,0,0
674,1057,2026-02-09,weather_related,clear,False,1441.79,7,True,0,0
675,1057,2026-02-11,weather_related,clear,False,498.18,13,True,1,0
676,1065,2022-04-30,rear_end,rain,False,3943.69,15,True,0,0
677,1066,2023-07-04,weather_related,clear,False,3947.13,10,False,0,0
678,1068,2021-06-12,theft,clear,False,948.29,7,True,0,0
679,1074,2026-01-29,weather_related,rain,False,3889.87,4,True,0,0
680,1075,2025-06-28,side_collision,clear,False,2769.47,1,True,0,0
681,1078,2024-07-31,weather_related,rain,False,2405.45,10,True,0,0
682,1080,2026-02-16,rear_end,rain,False,4433.09,1,True,0,0
683,1080,2026-02-26,theft,clear,False,5372.58,1,False,1,0
684,1081,2024-10-13,weather_related,snow,False,1638.28,22,True,0,0
685,1081,2024-06-15,weather_related,clear,False,3093.16,6,False,1,0
686,1081,2024-05-01,single_vehicle,clear,False,1456.71,3,False,2,0
687,1081,2024-07-03,rear_end,storm,False,2191.45,10,True,3,0
688,1081,2024-07-12,side_collision,clear,False,517.28,8,True,4,0
689,1082,2024-10-24,rear_end,clear,False,4886.47,6,True,0,0
690,1085,2025-10-22,weather_related,rain,False,3683.9,8,False,0,0
691,1088,2023-10-20,theft,clear,False,1832.93,1,True,0,0
692,1089,2025-05-02,single_vehicle,rain,False,2920.68,13,True,0,0
693,1090,2025-09-20,weather_related,storm,False,4818.0,9,True,0,0
694,1090,2025-11-03,single_vehicle,snow,True,5520.27,3,True,1,0
695,1091,2023-11-23,weather_related,snow,False,4974.47,18,False,0,0
696,1092,2021-08-11,weather_related,rain,False,2256.25,6,True,0,0
697,1092,2021-10-08,side_collision,rain,True,1453.04,4,True,1,0
698,1093,2026-02-22,rear_end,storm,False,2545.94,7,False,0,0
699,1095,2026-01-15,weather_related,rain,True,1938.5,4,True,0,0
700,1096,2023-10-06,side_collision,rain,True,11746.56,21,True,0,0
701,1097,2022-12-27,side_collision,clear,False,1416.65,62,True,0,1
702,1097,2022-08-20,single_vehicle,clear,False,3703.33,14,True,1,0
703,1099,2022-10-26,weather_related,clear,False,1217.41,6,True,0,0
704,1099,2022-08-30,single_vehicle,rain,False,3626.12,4,True,1,0
705,1100,2022-10-25,rear_end,rain,False,4557.49,57,False,0,0
706,1100,2023-10-17,rear_end,clear,False,1941.32,10,False,1,1
707,1101,2025-11-18,weather_related,rain,False,6024.27,11,True,0,0
708,1103,2021-11-14,single_vehicle,clear,True,4933.07,4,True,0,0
709,1103,2021-07-08,weather_related,clear,False,6535.07,1,True,1,0
710,1106,2024-06-04,theft,rain,False,2748.45,3,False,0,1
711,1108,2023-06-15,rear_end,rain,False,2011.54,5,True,0,0
712,1108,2023-04-01,rear_end,clear,False,5047.74,8,True,1,0
713,1108,2023-04-10,rear_end,snow,False,1157.52,6,True,2,0
714,1108,2023-02-08,single_vehicle,rain,False,6474.16,3,True,3,0
715,1112,2025-10-31,weather_related,rain,False,2812.88,2,False,0,0
716,1112,2025-01-07,single_vehicle,storm,True,13693.98,6,True,1,1
717,1113,2025-07-21,rear_end,clear,False,11148.7,14,True,0,0
