customer_id,age,gender,region,city_density,income_level,driving_experience_years,bonus_malus,marital_status,number_of_children
401,39,Female,Region_9,urban,High,21,0.9897098034850773,Single,2
402,51,Male,Region_8,suburban,Medium,33,0.9709850913940651,Married,1
403,60,Female,Region_3,rural,Low,42,0.9637802973104084,Widowed,1
404,43,Male,Region_10,suburban,Medium,25,1.0802728682267844,Single,0
405,62,Female,Region_7,urban,Medium,44,0.8259756487205252,Divorced,0
406,25,Male,Region_8,rural,Low,7,0.8116301474802918,Married,3
407,22,Male,Region_9,urban,Low,3,0.9828137677260872,Single,0
408,41,Male,Region_9,urban,Medium,23,1.1932816975129275,Married,0
409,47,Female,Region_2,urban,High,26,1.0354877614911782,Married,1
410,42,Male,Region_1,suburban,Medium,24,1.1456866377417794,Married,0
411,18,Female,Region_6,urban,High,0,1.1422021758323762,Single,1
412,41,Male,Region_5,suburban,Medium,21,0.859434426584441,Single,1
413,26,Male,Region_3,rural,High,8,0.9983314364393266,Married,1
414,50,Female,Region_6,urban,High,29,0.912306131366983,Married,3
415,46,Male,Region_1,urban,Medium,27,0.8963023123077345,Married,1
416,31,Male,Region_1,rural,Low,10,0.830795373103809,Single,2
417,36,Male,Region_3,suburban,Medium,18,0.9070419064702628,Single,1
418,29,Female,Region_2,urban,High,11,1.0479673171181636,Single,1
419,41,Female,Region_6,suburban,Medium,23,1.0642245253608935,Divorced,1
420,53,Male,Region_10,suburban,Low,35,1.0350174706634458,Widowed,0
421,30,Male,Region_6,urban,High,12,0.9120962886319212,Married,0
422,48,Male,Region_6,suburban,High,27,0.9555880007829047,Divorced,2
423,36,Female,Region_1,suburban,Low,15,0.8978844227643022,Married,1
424,32,Male,Region_4,rural,Medium,14,1.1349185052317587,Married,1
425,41,Female,Region_8,urban,High,23,1.0636350907452157,Married,1
426,30,Male,Region_6,suburban,Low,12,0.8434643022343327,Married,1
427,35,Female,Region_2,suburban,High,15,1.028096117667954,Single,2
428,28,Male,Region_8,urban,Medium,9,0.8924379863721432,Divorced,0
429,66,Female,Region_10,urban,Medium,48,1.0380156245803893,Married,1
430,42,Male,Region_2,rural,Low,24,1.0753716441021834,Single,0
431,34,Male,Region_2,suburban,Low,15,0.7077284135504989,Single,2
432,45,Female,Region_3,suburban,High,27,1.2237060771228447,Married,0
433,41,Female,Region_1,suburban,Medium,21,1.1107668385545213,Married,1
434,39,Male,Region_8,urban,Medium,20,0.9223980597602668,Divorced,1
435,49,Female,Region_9,urban,Medium,29,0.9956391325269142,Single,1
436,51,Male,Region_5,suburban,Low,33,1.074071616083732,Single,0
437,36,Male,Region_7,urban,Low,18,0.7984912875640218,Married,3
438,35,Male,Region_6,suburban,Medium,17,1.0413063603735142,Single,0
439,39,Male,Region_3,rural,Medium,21,1.0473615715748017,Married,0
440,18,Female,Region_5,rural,Medium,0,1.124030276596905,Single,2
441,24,Male,Region_8,urban,High,5,0.9115114417339649,Single,1
442,58,Male,Region_7,urban,High,37,1.0297451802278055,Married,1
443,62,Male,Region_1,rural,Low,43,1.0963889541187166,Married,2
444,39,Male,Region_4,suburban,Low,21,0.9050870450817275,Widowed,1
445,49,Female,Region_3,rural,Medium,31,1.064063385254875,Married,0
446,46,Female,Region_7,urban,High,28,0.904178588681929,Single,0
447,79,Male,Region_4,suburban,Medium,60,0.9459410333946453,Widowed,2
448,55,Male,Region_3,suburban,Medium,37,0.8262171045295192,Married,0
449,40,Female,Region_6,urban,Medium,22,0.7558237196556662,Single,0
450,31,Male,Region_4,urban,Low,11,1.0835820447945306,Married,1
451,23,Male,Region_2,suburban,Medium,1,1.11751383789396,Single,1
452,44,Male,Region_9,urban,Low,25,1.0413878360087416,Married,1
453,33,Male,Region_1,urban,Medium,15,0.8955641086623758,Married,0
454,25,Female,Region_1,rural,Medium,7,1.0783591459931252,Married,0
455,34,Female,Region_1,suburban,Medium,16,1.0237289974271901,Single,1
456,29,Female,Region_1,suburban,High,11,1.0511030101026013,Single,1
457,62,Male,Region_4,suburban,Medium,44,1.0414695332852943,Married,1
458,53,Male,Region_5,suburban,Low,30,0.934412733033035,Divorced,1
459,42,Female,Region_4,urban,Medium,20,1.0098135723726376,Single,0
460,60,Female,Region_2,urban,High,42,0.9633653042404102,Divorced,1
461,43,Female,Region_1,suburban,Medium,25,1.0133615572325207,Married,3
462,32,Male,Region_4,urban,Medium,9,1.0757746903611347,Married,1
463,60,Female,Region_5,urban,Medium,42,0.9397015989488758,Widowed,2
464,48,Male,Region_2,rural,Low,30,1.0737919592549237,Married,0
465,30,Male,Region_2,rural,Medium,12,1.0054053092506816,Married,1
466,40,Female,Region_1,rural,Low,21,0.9857656080516297,Married,0
467,31,Female,Region_1,suburban,Medium,8,0.9862100008488998,Married,0
468,25,Female,Region_1,urban,High,7,1.0744703965078521,Single,1
469,53,Female,Region_7,urban,Low,33,0.9823641665021113,Married,0
470,65,Male,Region_3,suburban,Medium,47,0.9888481619948192,Married,4
471,25,Male,Region_1,urban,High,7,1.1609203901568548,Married,0
472,49,Female,Region_4,suburban,Medium,31,1.083267639178949,Widowed,1
473,34,Male,Region_4,suburban,Medium,16,1.1185982696261405,Married,1
474,36,Male,Region_3,urban,High,17,1.164076545373045,Single,2
475,35,Male,Region_1,suburban,Medium,17,1.0252405037386854,Married,0
476,32,Male,Region_7,urban,High,12,1.23628511266731,Single,3
477,43,Female,Region_6,suburban,Low,25,1.0487396721629987,Single,0
478,32,Male,Region_3,rural,Low,13,0.8680144751342237,Married,2
479,45,Male,Region_3,suburban,Medium,27,0.9478232330596568,Widowed,2
480,41,Female,Region_1,urban,Low,23,0.8395169810227786,Single,2
481,39,Male,Region_7,urban,Low,21,1.116578841832599,Single,0
482,31,Female,Region_5,urban,Low,13,1.021951607823885,Married,1
483,35,Male,Region_1,urban,Medium,13,0.9506763508331559,Married,0
484,51,Female,Region_3,suburban,High,33,1.0180159806328193,Married,1
485,48,Male,Region_9,urban,Medium,28,0.9816614281718399,Married,1
486,30,Male,Region_4,suburban,Low,12,0.9129157417015902,Married,1
487,43,Male,Region_3,rural,Low,25,1.2193766278304774,Divorced,2
488,51,Male,Region_6,rural,Low,31,1.015072638275032,Married,0
489,22,Female,Region_2,urban,Low,3,1.0237630591115638,Married,0
490,49,Male,Region_4,urban,Low,31,0.9902329272567477,Divorced,0
491,34,Female,Region_6,urban,Medium,13,0.8831921720639629,Single,1
492,49,Male,Region_8,urban,High,31,0.8262450963881081,Single,0
493,33,Female,Region_6,suburban,Low,14,1.1263302230182886,Divorced,2
494,20,Female,Region_3,urban,Medium,2,0.9787056354875792,Single,3
495,22,Male,Region_7,suburban,High,4,0.7923767894321921,Married,0
496,43,Male,Region_9,suburban,Low,24,0.8528407787134754,Married,2
497,45,Female,Region_4,suburban,Low,27,1.0596000703126907,Married,1
498,31,Male,Region_1,suburban,Medium,12,1.0693754756022686,Single,2
499,50,Male,Region_9,suburban,Low,32,0.954159058367138,Married,2
500,22,Female,Region_1,suburban,Medium,4,1.127956434345435,Single,0
501,41,Female,Region_1,urban,Medium,22,0.8600339862176611,Married,1
502,27,Female,Region_2,suburban,Low,8,1.160145820677498,Single,2
503,34,Female,Region_3,suburban,Medium,15,0.8337632757403057,Widowed,0
504,43,Male,Region_7,rural,Low,24,1.0537279980182057,Married,1
505,32,Female,Region_3,suburban,High,14,1.0245124700871868,Married,2
506,37,Male,Region_1,suburban,Medium,18,1.0824242842296385,Married,3
507,54,Male,Region_5,rural,Low,34,0.823692600210068,Divorced,1
508,35,Female,Region_6,rural,Low,17,0.9725701672433025,Divorced,0
509,52,Male,Region_8,urban,Low,34,1.104881421439925,Married,1
510,28,Male,Region_3,suburban,Low,8,0.8911647717892134,Married,1
511,48,Female,Region_1,rural,Low,29,1.1433708093632744,Married,3
512,59,Male,Region_5,suburban,Medium,41,0.8007602784449115,Married,2
513,18,Male,Region_1,urban,Low,0,0.8642715645780611,Single,1
514,32,Male,Region_1,rural,Low,14,0.9134052944126398,Married,0
515,49,Male,Region_7,urban,Medium,31,1.0638590516215367,Married,1
516,40,Female,Region_3,suburban,Medium,22,1.1409438795127513,Married,0
517,46,Male,Region_4,rural,Medium,27,0.9325360570146932,Single,0
518,35,Male,Region_6,suburban,Medium,15,1.022167680923717,Married,2
519,43,Male,Region_3,suburban,High,23,1.1252329775833563,Single,0
520,40,Female,Region_1,urban,Medium,22,1.0610662583568709,Married,2
521,56,Female,Region_2,suburban,Low,38,1.2132438561872279,Single,3
522,45,Male,Region_2,suburban,Medium,25,0.9356132049100894,Married,2
523,46,Male,Region_10,suburban,Low,28,1.128151456943355,Divorced,1
524,37,Female,Region_7,suburban,Low,16,0.9242938594285003,Married,1
525,36,Male,Region_4,urban,High,18,1.0350676577447018,Divorced,1
526,37,Male,Region_1,urban,Medium,17,1.0081215833952915,Single,4
527,47,Male,Region_1,urban,Medium,29,1.0354775778366967,Married,1
528,37,Male,Region_8,urban,Medium,19,0.8890952419840933,Married,1
529,45,Female,Region_10,urban,High,27,0.945739811135849,Married,1
530,67,Female,Region_1,rural,Low,46,0.9060054896761401,Married,0
531,52,Female,Region_9,urban,Medium,29,0.9364813995023652,Widowed,1
532,38,Female,Region_3,rural,Low,19,0.9905580703538719,Married,1
533,56,Female,Region_2,urban,Low,38,0.9007176686504281,Divorced,1
534,37,Female,Region_1,urban,Low,19,0.9264191009520288,Married,1
535,18,Male,Region_7,rural,High,0,1.0934131007019228,Single,1
536,30,Male,Region_4,rural,Low,11,1.0322438015420536,Married,1
537,20,Female,Region_8,urban,Medium,1,1.1954116719846228,Single,0
538,38,Female,Region_2,suburban,Medium,20,1.0143829866245104,Divorced,0
539,42,Male,Region_6,urban,High,24,1.175604248646164,Married,1
540,62,Male,Region_1,suburban,High,42,0.8487739329094115,Married,3
541,46,Male,Region_1,urban,High,24,0.8128832253051965,Married,1
542,39,Male,Region_1,suburban,Medium,21,0.9634162702406399,Married,0
543,52,Male,Region_7,suburban,Low,31,0.9546925902759026,Married,0
544,18,Male,Region_6,urban,Low,0,0.9582222945958424,Single,1
545,45,Female,Region_1,suburban,Medium,23,0.9574541482275779,Married,0
546,51,Female,Region_3,suburban,Medium,31,1.0739548627620021,Single,2
547,24,Female,Region_7,urban,Medium,3,0.9614684637368263,Single,1
548,56,Female,Region_2,suburban,Low,37,1.0692026410652633,Single,1
549,46,Male,Region_9,urban,Low,26,1.124082511026677,Married,2
550,37,Male,Region_9,suburban,Low,19,1.0755355471600048,Married,0
551,50,Male,Region_5,urban,Medium,32,0.9786598201727948,Married,2
552,69,Female,Region_5,urban,Low,49,0.9572268902671267,Married,1
553,44,Male,Region_6,urban,High,25,1.1304701413508864,Married,0
554,45,Female,Region_2,rural,Low,27,1.1667186306976458,Married,1
555,36,Male,Region_3,suburban,Low,16,1.0311386315051396,Married,1
556,32,Female,Region_1,rural,Medium,14,1.0806886438047094,Single,0
557,52,Male,Region_9,suburban,Medium,31,1.0620187480952037,Married,2
558,32,Female,Region_6,suburban,Low,14,0.9349315362183734,Widowed,3
559,43,Male,Region_1,rural,High,25,1.0118383845260883,Married,0
560,36,Male,Region_5,rural,Low,18,1.0360286724199668,Married,1
561,48,Female,Region_3,suburban,Medium,30,1.137133977678636,Married,2
562,46,Female,Region_8,urban,Medium,28,0.9848412917401618,Widowed,2
563,54,Male,Region_3,rural,Medium,36,0.8820875402272585,Divorced,1
564,36,Female,Region_6,suburban,High,18,0.9853380795819427,Divorced,1
565,39,Female,Region_1,suburban,Medium,21,0.9815783116186811,Married,0
566,30,Female,Region_5,rural,Low,12,0.9249100228516847,Married,1
567,37,Male,Region_2,suburban,Medium,15,1.1013874257298417,Divorced,1
568,47,Male,Region_1,rural,Low,25,1.1092145505991382,Married,3
569,51,Male,Region_5,urban,Medium,33,0.7501727588988156,Married,2
570,31,Female,Region_5,rural,Low,13,1.127472535365157,Single,1
571,52,Female,Region_10,urban,High,34,1.0300921210863092,Divorced,3
572,58,Female,Region_6,suburban,Low,40,1.0105577759397366,Married,1
573,47,Male,Region_4,suburban,High,29,1.0502123038757136,Widowed,0
574,65,Male,Region_9,suburban,High,47,0.8256629383379616,Married,1
575,33,Female,Region_8,urban,Medium,15,0.952416179918926,Married,1
576,27,Male,Region_5,suburban,Low,9,1.0683142894397666,Married,0
577,21,Female,Region_4,urban,Medium,3,1.0739736798496462,Single,1
578,60,Male,Region_10,suburban,High,42,0.9660019261360486,Married,1
579,50,Male,Region_5,rural,Medium,32,1.0054872224809823,Married,2
580,41,Female,Region_6,urban,Medium,23,1.0137163727765415,Married,0
581,45,Male,Region_1,suburban,High,27,1.0399235079419649,Married,0
582,28,Male,Region_6,urban,High,8,1.217688558709206,Single,0
583,71,Female,Region_2,urban,Medium,53,0.849953956553481,Married,1
584,44,Female,Region_1,suburban,High,26,0.9156911810951849,Single,1
585,43,Female,Region_8,suburban,Low,25,1.0006180940079192,Married,1
586,51,Female,Region_6,rural,Low,33,1.0467621078124456,Married,0
587,48,Male,Region_3,rural,Low,27,1.0044249753440064,Married,3
588,45,Male,Region_3,rural,Low,27,0.903392202096821,Single,2
589,33,Male,Region_2,urban,Medium,15,1.0482680218768003,Married,1
590,48,Male,Region_1,suburban,High,30,1.0329298661609898,Widowed,0
591,65,Male,Region_3,suburban,Low,47,1.024276173556983,Married,0
592,58,Female,Region_1,rural,Medium,40,0.9430799113992921,Married,1
593,61,Male,Region_3,suburban,Low,41,1.0477023478553316,Divorced,1
594,36,Female,Region_8,suburban,Low,18,1.1188591987408936,Single,0
595,30,Male,Region_1,suburban,Medium,9,1.0840839207210058,Widowed,1
596,40,Male,Region_1,urban,Medium,21,0.8864497969270672,Single,1
597,43,Male,Region_9,urban,Medium,25,0.9039109603883475,Single,0
598,55,Female,Region_7,urban,Medium,37,1.0745004470166888,Married,1
599,22,Male,Region_1,suburban,Low,1,0.9546343719778946,Single,1
600,60,Female,Region_1,suburban,Medium,42,0.875881339649357,Married,0
601,40,Female,Region_6,suburban,Medium,18,0.9416151958287081,Married,0
602,37,Male,Region_3,suburban,Low,19,0.9314734476572127,Married,2
603,30,Male,Region_6,suburban,High,11,0.9728806292033467,Married,0
604,22,Female,Region_3,urban,Medium,4,0.9960710757542438,Single,0
605,52,Male,Region_10,urban,High,30,0.822270706328019,Married,1
606,43,Male,Region_6,urban,High,25,1.0232177175965786,Single,3
607,27,Female,Region_1,suburban,Low,9,1.0476349921300405,Married,1
608,26,Female,Region_3,suburban,Low,8,1.0143813494784686,Married,0
609,38,Male,Region_5,suburban,Medium,17,1.0561951242944008,Single,1
610,62,Male,Region_1,suburban,Low,44,1.0529385117212022,Single,0
611,39,Male,Region_1,rural,Low,18,0.8758058612104463,Married,1
612,24,Male,Region_1,rural,Low,6,1.00277071347187,Single,2
613,39,Male,Region_4,rural,High,18,1.0315842096951948,Married,1
614,39,Male,Region_5,rural,Medium,21,1.0306073122768717,Widowed,0
615,18,Male,Region_1,suburban,Medium,0,1.1762370121136492,Single,0
616,41,Female,Region_6,urban,High,23,1.0408357902550442,Single,0
617,39,Female,Region_5,urban,Medium,20,1.0068773137795166,Divorced,2
618,50,Female,Region_9,suburban,Low,31,1.0862429110367477,Married,4
619,64,Male,Region_8,suburban,Low,46,1.0909896494882547,Married,2
620,56,Male,Region_10,suburban,Medium,38,1.0064325220647614,Single,1
621,39,Male,Region_10,urban,Low,20,1.131586483541303,Married,3
622,29,Female,Region_4,suburban,Medium,11,1.018293586639277,Single,3
623,73,Male,Region_4,urban,Medium,55,0.9490207169429494,Single,4
624,43,Male,Region_2,urban,High,25,1.093124533183496,Married,0
625,42,Male,Region_4,urban,High,22,0.9292197068800728,Single,0
626,42,Male,Region_1,suburban,Low,24,1.1453496956120541,Single,2
627,44,Male,Region_6,rural,Low,23,0.9526141399834925,Single,0
628,40,Male,Region_1,suburban,Low,22,0.900717684010917,Married,2
629,35,Male,Region_2,suburban,Medium,15,0.9235458711509336,Single,3
630,35,Female,Region_2,urban,Low,17,1.0779178597475765,Single,0
631,42,Male,Region_9,urban,High,24,0.9352645593846647,Married,2
632,35,Female,Region_1,suburban,Medium,16,0.9231921955502359,Married,0
633,33,Male,Region_9,urban,Medium,14,0.963836485275615,Married,1
634,43,Male,Region_1,rural,Low,25,0.7348004217346202,Married,0
635,39,Male,Region_6,urban,Low,21,1.1254860150869412,Married,1
636,60,Male,Region_2,suburban,Low,42,0.8551014196334992,Married,1
637,18,Male,Region_2,suburban,High,0,1.14910617496763,Single,1
638,55,Male,Region_10,urban,Medium,37,1.1172976006122566,Divorced,0
639,57,Female,Region_2,urban,Low,39,1.0592120601135795,Married,2
640,18,Male,Region_2,urban,Medium,0,1.0378148775402338,Single,1
641,38,Male,Region_5,urban,Medium,19,0.9917837595457479,Single,2
642,38,Male,Region_7,suburban,Low,20,1.1627984346500218,Single,1
643,25,Male,Region_10,rural,Low,7,1.2282777150445725,Married,2
644,33,Male,Region_6,rural,High,15,0.8054876129953125,Married,0
645,29,Female,Region_5,rural,Medium,11,1.0727921507205755,Married,2
646,63,Male,Region_3,suburban,Medium,44,0.9711332847882878,Married,0
647,53,Male,Region_5,rural,Low,35,1.2193829002892347,Married,3
648,57,Female,Region_5,suburban,Medium,39,1.0268343722818198,Married,1
649,51,Female,Region_2,rural,High,33,0.928837674898423,Married,2
650,28,Female,Region_6,suburban,Low,10,0.9139348261975389,Married,1
651,36,Female,Region_2,urban,Medium,18,0.9942081298958623,Single,0
652,48,Female,Region_4,suburban,Low,30,0.7860118059871393,Married,0
653,27,Female,Region_2,urban,Medium,8,0.8847987046614401,Married,1
654,51,Male,Region_2,urban,Medium,32,0.8553756192197518,Married,1
655,39,Female,Region_5,suburban,Medium,21,0.7362702322239953,Married,1
656,38,Female,Region_1,suburban,Low,20,1.0642180870312188,Married,0
657,51,Female,Region_1,urban,Medium,33,1.0731372203669225,Married,0
658,47,Female,Region_1,suburban,Low,28,1.0910405484863301,Married,0
659,38,Male,Region_1,urban,High,16,0.893342762640945,Single,0
660,56,Male,Region_2,urban,Medium,38,1.0473116451553606,Single,2
661,29,Female,Region_7,suburban,Medium,11,0.9976159992870964,Single,2
662,49,Male,Region_4,rural,Medium,31,0.8959099309074686,Married,0
663,49,Female,Region_4,urban,Medium,31,0.9597888870473682,Married,1
664,38,Male,Region_6,rural,Low,19,0.8662491628549808,Married,1
665,46,Female,Region_6,rural,Medium,28,0.823963633272369,Married,1
666,27,Female,Region_1,urban,Medium,9,0.914972761466291,Single,2
667,53,Male,Region_8,suburban,Medium,35,0.9378191430395848,Married,3
668,40,Male,Region_10,urban,Low,19,1.0836381056568987,Single,0
669,36,Male,Region_1,urban,Medium,18,0.9297951235847177,Married,3
670,55,Female,Region_6,rural,Low,36,1.1013383336560656,Married,2
671,34,Female,Region_1,rural,Low,16,1.114247541430333,Married,1
672,25,Male,Region_1,suburban,High,7,1.0170733227554754,Married,3
673,23,Male,Region_2,suburban,Low,5,0.964804516427808,Single,0
674,49,Female,Region_8,urban,Medium,31,0.8991348784533562,Married,3
675,27,Female,Region_6,rural,Low,8,0.9122056495593522,Widowed,2
676,63,Male,Region_4,urban,Low,43,1.0680110236659452,Married,2
677,18,Male,Region_3,rural,Medium,0,1.1182268915112172,Single,3
678,62,Female,Region_4,suburban,Medium,44,0.9661908955136901,Single,1
679,45,Male,Region_2,urban,High,25,1.0162080539358394,Divorced,0
680,41,Female,Region_8,urban,High,23,0.8490642391097444,Married,1
