policy_id,customer_id,policy_start_date,policy_duration_months,vehicle_type,vehicle_power,vehicle_age,annual_mileage,coverage_type,deductible_amount,annual_premium
368,236,2024-03-23,24,electric,137.5,4,14824,full,668.0,1646.91
369,236,2023-09-09,12,electric,123.6,3,9598,full,686.0,1480.6
370,237,2021-03-09,12,sedan,144.2,8,15205,basic,1003.0,1490.49
371,237,2024-11-13,36,electric,157.1,2,12666,basic,901.0,1485.92
372,238,2021-06-09,12,SUV,123.8,4,5517,basic,766.0,1381.73
373,238,2023-05-21,12,SUV,172.6,15,7144,full,665.0,1847.62
374,239,2022-03-23,12,sedan,151.5,9,15052,full,731.0,1820.27
375,240,2022-08-27,12,sedan,110.7,6,13229,basic,858.0,1152.0
376,240,2023-08-26,12,city_car,79.1,3,11605,premium,517.0,1147.37
377,241,2023-10-28,24,city_car,61.8,7,18197,full,579.0,1136.52
378,241,2024-06-04,24,city_car,58.7,6,9375,basic,963.0,1231.54
379,242,2023-12-08,12,sedan,125.8,7,18438,premium,517.0,1438.56
380,243,2023-07-31,12,SUV,189.0,3,5000,basic,1007.0,1642.04
381,244,2023-10-04,12,electric,183.6,8,17316,premium,451.0,1698.77
382,245,2025-04-26,24,sedan,125.3,5,15823,basic,919.0,1252.92
383,246,2022-05-24,24,sedan,145.6,7,18530,premium,429.0,1481.66
384,247,2025-06-15,12,sedan,97.2,2,7333,premium,390.0,1326.98
385,247,2021-04-03,12,city_car,107.2,12,20868,full,602.0,1629.79
386,248,2022-10-10,12,city_car,89.2,4,7657,full,701.0,1309.39
387,249,2025-07-12,12,electric,147.2,14,14839,basic,931.0,1571.92
388,249,2022-01-16,12,SUV,162.4,4,13972,basic,881.0,1476.2
389,250,2021-08-27,12,city_car,97.5,4,19183,premium,416.0,1213.44
390,251,2022-06-01,12,sedan,124.2,8,6569,basic,1089.0,1253.12
391,251,2024-09-05,24,sports_car,230.3,7,14592,basic,690.0,1903.45
392,252,2025-07-15,36,sedan,80.0,10,14638,full,726.0,1409.15
393,252,2025-02-16,12,electric,134.5,15,12442,basic,1091.0,1531.92
394,253,2026-02-04,12,electric,139.1,4,12633,full,530.0,1536.15
395,254,2024-02-08,12,SUV,169.4,4,14988,full,507.0,1887.27
396,255,2025-11-25,24,sedan,119.9,6,12068,full,786.0,1622.68
397,256,2022-04-03,12,SUV,117.0,3,7946,full,672.0,1302.38
398,257,2022-09-15,24,SUV,189.1,2,18527,basic,908.0,1571.26
399,257,2024-08-14,36,SUV,119.8,15,5870,basic,866.0,1214.66
400,258,2023-08-13,24,electric,146.8,5,18645,basic,862.0,1247.63
401,259,2021-08-11,12,city_car,72.8,3,16470,basic,961.0,1020.27
402,259,2022-07-30,12,SUV,157.6,12,5301,basic,928.0,1528.56
403,260,2025-03-18,12,city_car,95.5,5,16158,full,659.0,1384.17
404,260,2023-09-19,12,city_car,58.0,4,9442,basic,1170.0,1028.83
405,261,2023-06-19,12,sedan,141.4,6,14387,full,663.0,1578.95
406,261,2021-09-26,12,city_car,75.8,7,13326,premium,399.0,1425.8
407,262,2025-05-29,24,city_car,66.4,15,19700,basic,890.0,1023.94
408,262,2024-07-16,12,city_car,105.9,13,16459,basic,1038.0,1303.28
409,263,2022-03-23,12,sedan,107.5,3,15099,basic,946.0,1014.2
410,263,2021-11-27,36,electric,114.8,5,11716,premium,346.0,1118.79
411,264,2023-06-22,12,city_car,92.4,5,11355,basic,671.0,1160.89
412,265,2022-09-02,24,sedan,91.9,2,7725,basic,988.0,1090.92
413,265,2021-04-09,12,city_car,77.5,5,8560,full,766.0,1318.67
414,266,2021-12-06,24,sports_car,225.2,3,15691,basic,1025.0,1838.38
415,267,2023-06-02,12,electric,132.1,6,10419,basic,1113.0,1434.75
416,267,2023-07-10,12,city_car,85.3,9,11516,premium,387.0,1415.29
417,268,2021-04-10,12,sedan,131.5,5,6963,basic,772.0,1446.9
418,269,2024-05-24,12,city_car,107.0,8,8127,basic,1006.0,1382.12
419,269,2021-12-09,36,city_car,67.9,2,12118,basic,758.0,1014.5
420,270,2024-03-04,12,sports_car,260.0,5,19621,basic,763.0,1917.96
421,271,2021-06-25,12,sedan,86.2,10,14490,basic,1105.0,1052.23
422,271,2022-12-06,12,city_car,50.5,13,16995,basic,981.0,1036.96
423,272,2022-03-31,12,sedan,132.1,3,21306,premium,370.0,1576.36
424,273,2025-08-07,12,city_car,61.6,5,20989,full,606.0,1198.64
425,273,2021-07-27,12,city_car,68.6,1,17136,full,642.0,1271.85
426,274,2025-08-23,24,SUV,181.9,7,9637,full,610.0,1938.34
427,274,2022-01-24,12,city_car,86.8,15,5000,full,484.0,1409.82
428,275,2023-11-20,36,SUV,160.0,3,10680,premium,492.0,1852.26
429,275,2022-04-06,24,city_car,90.6,3,8841,premium,318.0,970.34
430,276,2025-12-26,12,electric,172.4,2,8950,basic,805.0,1588.2
431,276,2024-03-12,12,sedan,106.8,8,5000,full,680.0,1355.98
432,277,2024-09-25,24,city_car,72.7,7,16456,full,544.0,1326.31
433,278,2021-06-14,12,electric,168.3,6,10775,premium,404.0,1509.99
434,278,2024-09-23,24,city_car,75.6,5,14790,premium,343.0,1370.32
435,279,2021-12-19,24,SUV,115.6,3,12924,basic,1032.0,1346.67
436,280,2024-05-17,12,city_car,79.6,3,16952,premium,323.0,1175.44
437,281,2024-11-04,12,electric,114.9,4,14324,full,609.0,1535.69
438,281,2023-05-01,12,sedan,127.1,1,19663,full,850.0,1492.65
439,282,2023-11-21,36,sedan,136.3,4,14564,full,815.0,1592.16
440,282,2021-07-31,12,sedan,139.4,1,16489,full,762.0,1392.53
441,283,2023-05-23,24,city_car,90.5,3,15042,basic,732.0,1285.55
442,284,2025-01-04,12,city_car,61.9,2,20293,premium,361.0,1055.59
443,285,2024-04-21,12,SUV,110.0,1,11772,basic,1041.0,1256.07
444,286,2021-09-09,12,SUV,185.8,2,12714,premium,301.0,1870.8
445,287,2021-10-20,12,sedan,154.7,2,15122,premium,420.0,1661.05
446,287,2025-10-17,24,city_car,65.5,4,6067,premium,538.0,1086.7
447,288,2023-04-29,12,sports_car,302.9,6,11887,basic,1051.0,2105.64
448,289,2023-11-03,12,city_car,101.5,14,11981,premium,427.0,1302.24
449,289,2024-02-11,12,SUV,179.1,8,12856,full,651.0,1704.03
450,290,2023-08-28,24,electric,140.8,9,11176,full,466.0,1847.32
451,290,2025-10-14,24,city_car,98.4,13,8291,premium,338.0,1209.0
452,291,2023-07-31,36,SUV,192.3,3,5000,full,594.0,1836.49
453,291,2024-09-26,12,city_car,91.8,2,12902,premium,330.0,1361.05
454,292,2022-06-14,24,sedan,127.4,4,16338,full,728.0,1466.97
455,292,2024-03-03,12,sedan,142.6,4,7952,full,698.0,1691.46
456,293,2024-07-07,24,city_car,50.0,6,16748,basic,834.0,789.6
457,294,2022-08-30,12,SUV,137.0,7,17048,full,597.0,1728.34
458,294,2024-01-08,12,sedan,114.6,11,15568,basic,826.0,1343.15
459,295,2024-12-30,12,city_car,88.1,2,16707,full,544.0,1260.86
460,295,2023-11-13,36,SUV,173.8,10,14048,full,626.0,1786.7
461,296,2023-12-26,12,SUV,130.6,8,8061,full,561.0,1577.65
462,297,2025-12-28,12,city_car,75.7,4,12998,basic,872.0,1189.48
463,297,2024-06-09,12,SUV,149.4,6,10819,basic,737.0,1439.74
464,298,2022-07-13,12,city_car,84.3,4,11586,full,641.0,1203.01
465,298,2024-01-09,12,city_car,65.9,3,18664,basic,905.0,864.82
466,299,2022-06-21,12,city_car,91.1,6,14975,basic,951.0,1238.9
467,300,2021-05-18,12,sedan,145.2,2,18195,full,523.0,1677.17
468,301,2025-12-19,36,sedan,139.2,7,16575,full,762.0,1498.55
469,302,2023-12-24,12,city_car,81.4,4,14224,full,902.0,1504.41
470,302,2021-11-15,36,city_car,92.1,1,10219,premium,245.0,1116.27
471,303,2025-07-15,36,city_car,112.0,8,18398,premium,246.0,1554.92
472,304,2022-06-11,24,electric,108.8,12,10908,premium,415.0,1245.1
473,305,2023-02-25,24,sedan,108.1,9,5418,full,554.0,1301.18
474,306,2024-12-15,36,city_car,85.2,3,8235,basic,775.0,1200.92
475,307,2021-09-21,24,city_car,91.2,6,16407,basic,904.0,980.98
476,308,2024-06-04,36,city_car,57.3,7,14052,full,598.0,1283.46
477,308,2021-12-10,36,city_car,79.2,3,17828,basic,906.0,1101.92
478,309,2025-10-17,12,sports_car,248.5,9,17457,basic,997.0,1858.38
479,310,2022-10-29,12,city_car,99.4,3,13865,full,337.0,1233.34
480,311,2022-09-19,24,city_car,78.4,4,14775,basic,961.0,1175.84
481,312,2021-10-03,12,city_car,95.1,7,9663,premium,487.0,1166.8
482,312,2025-05-11,12,sports_car,214.9,6,11917,full,477.0,2076.11
483,313,2022-09-07,36,electric,136.1,4,10705,full,704.0,1659.97
484,314,2024-04-01,24,electric,161.5,7,11404,full,505.0,1690.6
485,314,2026-02-11,12,city_car,57.1,6,13357,basic,933.0,1074.09
486,315,2023-02-22,12,sedan,127.1,1,8944,premium,366.0,1610.14
487,315,2025-03-02,12,sedan,118.1,4,8836,basic,928.0,1326.54
488,316,2022-03-09,36,sedan,146.8,4,14407,basic,777.0,1530.63
489,317,2024-03-07,12,sports_car,204.6,7,15973,basic,937.0,1711.94
490,317,2026-01-06,24,city_car,87.0,7,11887,basic,896.0,1271.34
491,318,2024-10-07,12,city_car,89.3,7,10480,premium,356.0,1260.39
492,319,2022-08-31,24,electric,120.0,9,9669,basic,889.0,1244.44
493,320,2026-01-18,36,sports_car,230.0,2,22376,full,461.0,2095.54
494,320,2024-10-07,12,SUV,142.6,7,10940,basic,1235.0,1477.4
495,321,2025-05-31,36,SUV,137.0,8,5000,basic,1273.0,1244.51
496,322,2026-02-23,12,SUV,161.8,3,13884,full,559.0,1749.24
497,322,2024-06-26,12,sedan,148.7,8,21940,premium,239.0,1581.32
498,323,2025-09-23,12,electric,160.5,5,18967,premium,313.0,1655.05
499,323,2025-02-08,12,electric,123.8,8,15079,full,473.0,1578.65
500,324,2025-11-26,12,SUV,148.4,7,17371,basic,965.0,1487.57
501,325,2025-03-06,12,electric,137.5,3,14803,full,575.0,1630.8
502,326,2021-03-12,12,SUV,184.9,6,14244,premium,468.0,1593.04
503,327,2025-04-25,12,electric,171.6,2,16659,basic,757.0,1669.37
504,327,2022-05-19,12,sedan,100.6,2,11547,basic,745.0,1228.75
505,328,2025-09-10,12,sports_car,216.6,10,10039,premium,530.0,1862.75
506,329,2023-07-18,12,sports_car,250.6,5,13072,premium,336.0,2129.57
507,330,2023-04-06,12,city_car,68.8,15,16964,basic,1225.0,996.29
508,330,2025-06-21,12,city_car,56.7,10,11587,basic,779.0,1037.61
509,331,2024-06-04,12,sedan,145.3,9,13629,full,559.0,1608.11
510,331,2025-09-04,36,sedan,116.8,6,13870,premium,493.0,1438.82
511,332,2021-08-03,12,sedan,135.5,9,12163,premium,466.0,1604.76
512,333,2021-12-27,12,city_car,61.0,6,10641,premium,418.0,1059.97
513,334,2023-07-28,36,electric,163.3,5,6165,full,575.0,1634.77
514,334,2023-12-07,36,electric,183.5,7,17449,basic,612.0,1693.13
515,335,2021-04-17,12,electric,103.3,15,9304,premium,261.0,1295.83
516,335,2021-04-09,12,sedan,126.1,2,12565,full,576.0,1719.25
517,336,2021-10-28,24,electric,147.8,5,11103,basic,926.0,1417.99
518,336,2021-07-25,12,electric,151.0,11,18475,full,460.0,1575.48
519,337,2024-06-05,24,city_car,91.1,8,6328,basic,592.0,1117.57
520,337,2022-02-27,12,sports_car,199.0,3,11205,full,613.0,2188.39
521,338,2023-05-11,12,city_car,76.8,3,14910,basic,745.0,1081.32
522,338,2021-07-25,12,city_car,77.0,7,16669,basic,1039.0,1116.69
523,339,2021-11-04,12,city_car,70.6,6,13186,full,811.0,1359.6
524,340,2022-03-05,12,SUV,155.5,4,16724,full,509.0,1761.04
525,341,2022-03-03,12,SUV,184.6,1,11297,full,754.0,1848.8
526,342,2021-12-30,36,SUV,167.4,3,17705,basic,894.0,1496.64
527,342,2024-03-14,24,city_car,85.1,2,7750,basic,743.0,1127.63
528,343,2022-12-28,12,sedan,97.6,1,10208,full,457.0,1572.03
529,343,2023-10-06,12,city_car,74.4,7,5804,basic,883.0,1177.09
530,344,2023-07-25,24,city_car,79.7,13,9976,basic,1132.0,935.56
531,344,2021-05-19,24,sports_car,234.1,3,7246,premium,495.0,1873.2
532,345,2022-01-16,12,city_car,66.2,7,14932,full,638.0,1298.14
533,346,2025-12-08,12,city_car,71.0,5,18672,full,541.0,1415.97
534,347,2022-12-20,12,city_car,80.9,8,14984,basic,868.0,1132.24
535,348,2022-04-13,24,sports_car,244.0,2,15064,premium,476.0,2131.07
536,348,2022-09-06,12,sports_car,255.5,4,16453,premium,397.0,2032.39
537,349,2022-12-19,12,electric,180.0,8,14543,basic,1156.0,1638.97
538,349,2024-03-31,24,city_car,81.9,7,16795,full,562.0,1195.25
539,350,2024-08-29,12,SUV,142.3,6,10540,full,551.0,1678.28
540,351,2023-02-08,12,SUV,142.3,9,15428,full,718.0,1547.06
541,352,2021-05-27,12,SUV,153.2,8,15877,basic,705.0,1346.87
542,353,2022-09-10,12,sedan,132.1,5,14217,basic,655.0,1447.15
543,353,2022-03-08,12,sports_car,244.2,2,11857,basic,822.0,2036.26
544,354,2024-01-24,12,electric,142.2,5,11201,basic,1048.0,1588.93
545,354,2023-06-10,12,sedan,89.7,7,10080,full,821.0,1237.65
546,355,2022-07-20,12,city_car,87.7,6,11615,basic,707.0,1152.04
547,355,2022-11-05,24,SUV,177.7,5,15538,basic,643.0,1619.07
548,356,2025-05-01,12,sedan,136.9,2,13249,basic,1163.0,1217.14
549,356,2023-12-14,12,SUV,169.1,5,18667,basic,812.0,1655.45
550,357,2022-09-30,12,sedan,111.1,5,7000,full,749.0,1374.53
551,357,2022-08-08,12,sedan,120.9,11,7438,premium,369.0,1441.24
552,358,2021-05-29,12,electric,166.2,5,10854,basic,856.0,1371.32
553,358,2021-08-08,12,sports_car,261.7,4,13733,basic,903.0,2027.85
554,359,2025-12-30,12,sedan,81.4,2,17742,basic,646.0,883.95
555,360,2021-05-04,12,SUV,176.3,9,12340,premium,334.0,1579.19
556,361,2022-07-14,12,SUV,140.2,12,22918,basic,981.0,1682.69
557,362,2021-06-07,12,sedan,99.6,15,10177,full,341.0,1485.9
558,363,2024-03-18,12,city_car,66.7,7,18155,full,602.0,1328.12
559,364,2023-01-05,12,city_car,70.2,3,17100,full,441.0,1182.4
560,364,2022-02-23,36,sedan,127.9,8,7665,full,482.0,1488.81
561,365,2025-09-24,12,electric,150.7,3,7178,basic,716.0,1606.04
562,365,2021-05-09,12,sedan,94.7,5,12417,basic,755.0,1121.38
563,366,2025-12-18,36,sedan,149.8,10,11807,basic,755.0,1574.91
564,366,2024-11-13,36,city_car,51.2,2,12972,full,595.0,1212.89
565,367,2025-08-26,12,city_car,90.1,14,5000,basic,772.0,1175.65
566,367,2024-06-03,36,city_car,81.9,9,14570,full,744.0,1412.89
567,368,2025-07-29,12,city_car,79.5,5,12879,basic,758.0,1084.3
568,369,2024-05-12,12,sports_car,180.0,4,16114,basic,744.0,1717.66
569,370,2023-07-14,12,sedan,148.9,5,14247,premium,411.0,1609.05
570,370,2023-03-09,12,SUV,183.4,11,9244,full,518.0,1730.82
571,371,2023-10-06,12,sports_car,237.5,9,10411,basic,930.0,1688.61
572,371,2021-06-20,12,city_car,85.7,15,9665,basic,760.0,1291.93
573,372,2024-08-02,24,sedan,108.4,5,11066,full,713.0,1355.62
574,372,2021-11-17,12,electric,136.9,6,12800,premium,280.0,1529.11
575,373,2023-05-19,24,sedan,135.9,3,10981,basic,1049.0,1425.76
576,373,2023-03-29,12,SUV,167.7,10,21856,full,587.0,1778.09
577,374,2023-06-01,36,sedan,90.5,5,10520,basic,870.0,1145.87
578,374,2021-12-20,36,city_car,86.3,3,18076,full,594.0,1299.62
579,375,2021-12-21,36,city_car,73.2,2,16549,full,608.0,1180.48
580,375,2022-04-19,12,sports_car,257.9,6,14287,full,727.0,2091.26
581,376,2025-07-25,36,city_car,95.2,8,12214,basic,1043.0,1118.43
582,376,2021-11-12,12,sedan,115.4,5,16869,full,849.0,1592.53
583,377,2022-06-27,12,sports_car,191.1,3,18041,full,542.0,1823.4
584,377,2023-12-11,24,sedan,98.7,4,11637,full,477.0,1529.04
585,378,2024-09-16,12,city_car,79.4,3,16025,premium,446.0,1278.18
586,378,2021-09-12,24,sedan,124.7,2,14015,basic,715.0,1433.47
587,379,2024-05-01,12,sports_car,334.5,3,6206,basic,1013.0,2326.57
588,380,2024-06-16,24,city_car,73.7,2,13159,basic,968.0,1061.71
589,380,2023-05-28,36,city_car,82.3,9,6993,full,565.0,1418.42
590,381,2026-02-10,12,SUV,146.5,6,17814,full,458.0,1508.33
591,382,2023-04-05,24,city_car,68.5,8,9641,basic,861.0,1072.07
592,383,2024-08-09,24,city_car,98.0,5,7185,premium,425.0,1314.27
593,384,2023-09-18,24,city_car,68.0,8,14451,premium,416.0,1042.43
594,385,2021-12-27,12,city_car,68.4,5,13555,basic,924.0,1024.93
595,386,2023-01-20,36,SUV,167.7,5,15291,full,518.0,1702.85
596,386,2025-01-31,12,electric,134.5,4,13675,full,390.0,1759.72
597,387,2025-07-20,36,electric,152.4,10,7585,basic,696.0,1542.14
598,388,2025-08-26,24,SUV,165.8,3,17374,full,754.0,1721.85
599,388,2023-07-26,12,SUV,173.9,5,23855,full,599.0,1634.79
600,389,2025-10-13,12,city_car,60.9,2,18966,full,703.0,1226.76
601,389,2022-04-18,24,city_car,95.8,8,16192,basic,1114.0,1188.68
602,390,2023-09-18,24,city_car,50.0,3,7572,basic,901.0,1143.91
603,390,2022-09-30,36,electric,142.2,6,10410,basic,930.0,1426.43
604,391,2022-10-12,36,sedan,143.6,13,6026,full,508.0,1670.75
605,391,2021-05-20,36,city_car,59.1,14,17155,basic,805.0,1004.61
606,392,2021-08-20,36,city_car,100.1,5,10148,full,753.0,1390.44
607,392,2022-12-25,24,sports_car,219.3,7,9396,full,613.0,2031.22
608,393,2021-12-18,24,sedan,124.1,7,13860,premium,482.0,1523.05
609,393,2021-03-22,24,city_car,73.3,7,18508,full,606.0,1060.2
610,394,2023-04-17,36,city_car,82.1,3,10083,premium,509.0,1280.01
611,395,2024-05-16,24,city_car,84.2,6,8731,premium,386.0,1204.52
612,395,2025-11-22,12,city_car,62.2,3,5000,basic,906.0,1057.39
613,396,2023-11-25,12,sedan,130.1,6,11881,basic,742.0,1344.08
614,397,2022-05-02,24,city_car,80.7,5,18841,full,765.0,1175.03
615,398,2023-11-18,24,city_car,73.9,7,15101,basic,956.0,1137.74
616,399,2021-09-21,12,sedan,119.4,6,13042,basic,875.0,1255.37
617,400,2021-05-19,12,sports_car,254.0,2,9359,basic,932.0,1844.39
618,401,2024-04-18,24,SUV,207.5,4,15422,full,482.0,1992.61
619,402,2021-03-18,12,sedan,109.6,4,11738,full,585.0,1633.6
620,402,2023-12-29,12,city_car,83.3,3,12844,basic,1009.0,1398.17
621,403,2025-09-16,12,sedan,100.0,6,5000,basic,1117.0,1213.12
622,404,2024-03-05,12,city_car,70.9,4,12158,basic,1249.0,1019.6
623,405,2025-12-17,12,sports_car,250.8,1,5000,premium,451.0,1955.13
624,405,2025-05-22,12,city_car,88.3,4,11279,basic,558.0,1224.28
625,406,2025-08-23,12,SUV,187.0,4,16495,basic,1046.0,1449.0
626,406,2024-06-08,12,sedan,131.5,3,15301,full,747.0,1332.54
627,407,2021-04-28,36,city_car,76.4,6,12530,premium,340.0,1401.32
628,408,2024-10-24,12,electric,141.4,5,11323,premium,373.0,1629.68
629,409,2023-11-06,12,city_car,80.9,2,15581,premium,422.0,1348.76
630,409,2022-07-24,12,city_car,66.2,5,13808,full,461.0,1413.28
631,410,2022-07-10,12,city_car,81.3,3,19971,basic,1102.0,1228.02
632,410,2021-03-06,36,sedan,99.6,3,16033,basic,1085.0,1288.52
633,411,2024-10-30,12,electric,119.0,3,6835,full,651.0,1434.68
634,411,2024-07-09,24,electric,141.6,4,16911,basic,938.0,1483.42
635,412,2021-08-06,24,sedan,111.8,4,16444,full,633.0,1583.08
636,412,2024-09-05,12,sedan,129.6,6,10722,premium,362.0,1534.72
637,413,2024-12-31,36,electric,135.3,7,12432,full,654.0,1369.59
638,414,2023-07-14,12,SUV,163.8,5,16396,basic,680.0,1349.05
639,415,2022-09-05,36,electric,146.7,6,15495,premium,473.0,1457.93
640,416,2021-12-27,36,SUV,178.5,3,7577,basic,850.0,1577.37
641,417,2022-08-22,12,SUV,185.9,4,15427,basic,737.0,1623.67
642,418,2022-07-17,12,city_car,113.9,6,8840,basic,548.0,1218.56
643,419,2022-10-11,12,SUV,196.1,10,13805,premium,522.0,1755.44
644,420,2025-08-14,12,SUV,148.8,7,12348,basic,1163.0,1646.94
645,420,2023-02-18,24,SUV,188.1,6,5000,basic,1043.0,1599.69
646,421,2023-07-30,24,city_car,80.0,4,19826,premium,303.0,1127.03
647,422,2023-11-01,24,sports_car,226.7,13,6581,premium,293.0,1937.62
648,422,2023-11-25,36,electric,140.6,5,18950,premium,385.0,1412.44
649,423,2024-06-02,12,city_car,95.5,5,12557,basic,772.0,1071.28
650,424,2024-12-27,12,SUV,179.4,7,11936,basic,1009.0,1623.56
651,424,2024-05-08,12,sedan,108.7,5,15286,premium,576.0,1440.64
652,425,2024-09-15,12,electric,138.0,4,15003,full,597.0,1793.61
653,425,2023-01-27,12,SUV,112.4,5,22966,full,528.0,1458.67
654,426,2021-10-01,24,city_car,111.4,2,10732,basic,1209.0,1114.93
655,427,2021-06-05,36,sedan,144.5,2,15615,premium,467.0,1650.38
656,428,2025-10-29,24,sedan,130.9,2,14232,basic,995.0,1430.23
657,428,2024-10-13,36,sports_car,314.6,2,15516,full,766.0,2483.97
658,429,2024-08-16,12,sports_car,237.8,7,13180,basic,1066.0,1872.9
659,430,2023-05-18,12,electric,179.8,3,12780,basic,736.0,1597.65
660,430,2025-05-08,24,electric,139.1,3,10378,basic,838.0,1317.61
661,431,2022-10-28,24,SUV,141.0,1,10977,full,648.0,1536.86
662,431,2025-05-15,12,city_car,78.7,4,9871,premium,470.0,1125.53
663,432,2024-06-13,12,sports_car,236.3,7,15829,premium,398.0,2121.5
664,432,2021-10-12,12,city_car,84.1,5,7484,full,424.0,1614.11
665,433,2025-03-08,12,SUV,189.3,11,8191,basic,994.0,1448.14
666,433,2021-07-26,36,sedan,98.3,5,13421,basic,914.0,1143.48
667,434,2023-04-22,12,sedan,135.5,7,7898,full,746.0,1646.95
668,434,2022-08-28,12,city_car,57.3,4,7967,full,681.0,1085.71
669,435,2025-10-04,36,city_car,81.3,9,14437,full,625.0,1332.01
670,436,2025-10-21,12,SUV,150.6,4,13036,full,651.0,1740.23
671,436,2021-04-17,24,city_car,98.8,9,13323,basic,890.0,1372.36
672,437,2023-08-21,12,SUV,149.1,10,10020,basic,913.0,1452.55
673,438,2023-03-10,12,sedan,106.9,13,8660,premium,483.0,1208.01
674,438,2025-08-23,12,sports_car,222.4,8,11152,full,687.0,1902.67
675,439,2021-05-20,12,sedan,111.9,4,14668,full,639.0,1367.44
676,440,2022-04-28,24,sedan,95.8,7,12943,basic,801.0,1208.47
677,441,2023-06-10,12,city_car,83.7,6,13344,full,380.0,1416.47
678,441,2024-07-13,12,electric,144.0,6,10527,premium,434.0,1349.26
679,442,2025-06-29,24,city_car,60.7,13,14289,full,658.0,1207.17
680,443,2021-03-10,24,city_car,94.7,7,8975,basic,885.0,991.53
681,444,2021-03-11,12,electric,173.3,3,15613,full,476.0,1832.29
682,445,2025-10-22,12,city_car,92.8,3,15841,full,805.0,1596.59
683,446,2023-08-10,36,sedan,160.2,2,9996,full,672.0,1788.16
684,447,2023-07-30,12,SUV,129.3,11,15614,full,724.0,1517.67
685,447,2024-03-20,24,sedan,98.7,12,5421,basic,1042.0,1185.84
686,448,2024-02-24,12,electric,162.9,5,16274,full,727.0,1679.05
687,448,2021-08-04,24,city_car,104.7,6,5693,full,649.0,1261.76
688,449,2024-01-24,12,SUV,167.9,6,18974,full,622.0,1505.07
689,450,2021-05-15,36,city_car,93.1,6,12734,basic,711.0,1315.08
690,451,2023-01-23,24,sports_car,230.1,5,17034,full,722.0,2032.53
691,452,2023-05-10,12,SUV,179.7,4,9530,full,551.0,1787.58
692,453,2022-10-28,12,SUV,166.4,10,15665,full,370.0,1776.1
693,454,2024-06-27,24,electric,127.1,6,13035,premium,405.0,1584.39
694,454,2022-05-05,12,SUV,192.0,5,15173,premium,525.0,1840.93
695,455,2025-02-09,12,city_car,82.2,4,10232,premium,322.0,1038.76
696,456,2024-07-06,12,SUV,140.5,6,9595,full,487.0,1672.71
697,457,2023-10-13,36,sports_car,227.0,8,14574,basic,974.0,1916.74
698,457,2025-12-16,12,city_car,98.3,5,12107,basic,814.0,1200.11
699,458,2021-03-31,12,electric,160.0,2,11507,basic,1068.0,1405.18
700,459,2025-01-15,24,SUV,181.1,2,12382,full,490.0,1866.72
701,460,2021-12-24,12,sedan,123.8,10,10546,premium,449.0,1438.15
702,461,2021-08-30,12,electric,112.9,4,14005,basic,1049.0,1413.08
703,462,2024-06-01,12,sedan,110.9,15,14621,premium,483.0,1439.72
704,462,2024-11-08,24,sports_car,224.6,3,10992,full,573.0,2153.46
705,463,2025-04-23,12,city_car,73.0,10,10314,basic,948.0,1134.65
706,463,2023-04-01,12,sedan,140.9,6,17342,full,640.0,1663.31
707,464,2023-08-24,12,sedan,177.9,7,13936,full,318.0,1612.76
708,465,2023-12-11,12,sedan,125.1,12,15702,basic,1230.0,1507.83
709,466,2024-03-27,12,city_car,81.1,7,16666,basic,881.0,1183.84
710,467,2025-01-31,12,sports_car,224.2,8,5000,basic,990.0,1872.58
711,467,2024-07-14,36,SUV,170.0,3,14865,full,626.0,1792.05
712,468,2024-08-14,24,city_car,89.6,6,12944,basic,974.0,1039.53
713,469,2021-11-14,24,electric,116.2,3,9770,basic,939.0,1374.71
714,470,2025-07-19,36,SUV,150.9,6,16795,full,702.0,1361.15
715,471,2021-10-06,12,sports_car,180.0,5,14611,full,718.0,1982.9
716,472,2023-12-17,12,city_car,78.7,6,11520,full,788.0,1270.27
